player,salary,adj_salary,year_start,year_end
Danny Ainge,725000.0,1374285.0,1991,1992
Dee Brown,705000.0,1336374.0,1991,1992
Gerald Glass,705000.0,1336374.0,1991,1992
Craig Hodges,700000.0,1326896.0,1991,1992
John Battle,700000.0,1326896.0,1991,1992
Chris Gatling,700000.0,1326896.0,1991,1992
Terry Teagle,700000.0,1326896.0,1991,1992
Greg Kite,700000.0,1326896.0,1991,1992
Andrew Lang,700000.0,1326896.0,1991,1992
Alexander Volkov,675000.0,1279507.0,1991,1992
Tim Perry,675000.0,1279507.0,1991,1992
Stojko Vrankovic,665000.0,1260551.0,1991,1992
Darrell Walker,665000.0,1260551.0,1991,1992
Mike Woodson,658000.0,1247282.0,1991,1992
Chris Morris,650000.0,1232118.0,1991,1992
Jayson Williams,650000.0,1232118.0,1991,1992
Ed Nealy,650000.0,1232118.0,1991,1992
Dwayne Schintzius,650000.0,1232118.0,1991,1992
Chucky Brown,640000.0,1213162.0,1991,1992
Jerome Lane,640000.0,1213162.0,1991,1992
Tim Hardaway,640000.0,1213162.0,1991,1992
Sam Mitchell,630000.0,1194206.0,1991,1992
Michael Smith,625000.0,1184728.0,1991,1992
Kevin Brooks,625000.0,1184728.0,1991,1992
LaBradford Smith,620000.0,1175251.0,1991,1992
Eric Leckner,618000.0,1171459.0,1991,1992
John Turner,615000.0,1165773.0,1991,1992
Sedale Threatt,612000.0,1160086.0,1991,1992
Larry Krystkowiak,605000.0,1146817.0,1991,1992
Bob Hansen,600000.0,1137339.0,1991,1992
Brad Davis,600000.0,1137339.0,1991,1992
Brad Sellers,600000.0,1137339.0,1991,1992
Greg Dreiling,600000.0,1137339.0,1991,1992
Larry Drew,600000.0,1137339.0,1991,1992
Kevin Edwards,600000.0,1137339.0,1991,1992
Rich King,600000.0,1137339.0,1991,1992
Eric Murdock,600000.0,1137339.0,1991,1992
Mookie Blaylock,575000.0,1089950.0,1991,1992
Elden Campbell,575000.0,1089950.0,1991,1992
Anthony Bonner,568000.0,1076681.0,1991,1992
Todd Lichti,565000.0,1070994.0,1991,1992
Jerome Kersey,561000.0,1063412.0,1991,1992
Spud Webb,560000.0,1061517.0,1991,1992
Steve Kerr,553000.0,1048248.0,1991,1992
John Bagley,550000.0,1042561.0,1991,1992
Rod Higgins,550000.0,1042561.0,1991,1992
Randy Wittman,550000.0,1042561.0,1991,1992
Jeff Turner,550000.0,1042561.0,1991,1992
Stanley Roberts,550000.0,1042561.0,1991,1992
Danny Young,550000.0,1042561.0,1991,1992
Mark Alarie,550000.0,1042561.0,1991,1992
Mark Acres,547000.0,1036874.0,1991,1992
Dan Majerle,535000.0,1014127.0,1991,1992
Rick Fox,525000.0,995172.0,1991,1992
Terrell Brandon,525000.0,995172.0,1991,1992
Winston Bennett,525000.0,995172.0,1991,1992
Otis Smith,525000.0,995172.0,1991,1992
Stuart Gray,520000.0,985694.0,1991,1992
Bill Hanzlik,508000.0,962947.0,1991,1992
Tom Tolbert,506000.0,959156.0,1991,1992
Les Jepsen,504000.0,955365.0,1991,1992
Duane Ferrell,500000.0,947783.0,1991,1992
Will Perdue,500000.0,947783.0,1991,1992
Alex English,500000.0,947783.0,1991,1992
Scott Hastings,500000.0,947783.0,1991,1992
Micheal Williams,500000.0,947783.0,1991,1992
Dana Barros,500000.0,947783.0,1991,1992
Dave Hoppen,500000.0,947783.0,1991,1992
Alaa Abdelnaby,494000.0,936409.0,1991,1992
Tate George,481000.0,911767.0,1991,1992
Anthony Cook,480000.0,909871.0,1991,1992
Henry James,477000.0,904185.0,1991,1992
Pete Chilcutt,475000.0,900393.0,1991,1992
Cliff Robinson,474000.0,898498.0,1991,1992
Negele Knight,469000.0,889020.0,1991,1992
Kenny Gattison,456000.0,864378.0,1991,1992
Brian Oliver,456000.0,864378.0,1991,1992
John Morton,450000.0,853004.0,1991,1992
Winston Garland,450000.0,853004.0,1991,1992
Brian Quinnett,450000.0,853004.0,1991,1992
Andrew Toney,450000.0,853004.0,1991,1992
Mark Bryant,450000.0,853004.0,1991,1992
Harvey Grant,450000.0,853004.0,1991,1992
Rickey Green,445000.0,843526.0,1991,1992
BJ Armstrong,435000.0,824571.0,1991,1992
Dale Davis,430000.0,815093.0,1991,1992
Shawn Kemp,430000.0,815093.0,1991,1992
Reggie Williams,425000.0,805615.0,1991,1992
Quintin Dailey,425000.0,805615.0,1991,1992
Lance Blanks,415000.0,786659.0,1991,1992
Kenny Payne,410000.0,777182.0,1991,1992
Mike Holton,400000.0,758226.0,1991,1992
Tony Smith,400000.0,758226.0,1991,1992
Scott Brooks,400000.0,758226.0,1991,1992
John Starks,400000.0,758226.0,1991,1992
Rod Strickland,400000.0,758226.0,1991,1992
Blue Edwards,390000.0,739270.0,1991,1992
Jeff Sanders,385000.0,729792.0,1991,1992
Terry Davis,382000.0,724106.0,1991,1992
Tree Rollins,375000.0,710837.0,1991,1992
Scott Williams,350000.0,663448.0,1991,1992
Steve Henson,350000.0,663448.0,1991,1992
Greg Foster,339000.0,642596.0,1991,1992
Bob Thornton,335000.0,635014.0,1991,1992
Mitchell Wiggins,335000.0,635014.0,1991,1992
Jon Sundvold,333000.0,631223.0,1991,1992
Vernon Maxwell,325000.0,616059.0,1991,1992
Carl Herrera,325000.0,616059.0,1991,1992
A.J. English,325000.0,616059.0,1991,1992
Jim Les,323000.0,612267.0,1991,1992
Rafael Addison,311000.0,589521.0,1991,1992
Doug West,310000.0,587625.0,1991,1992
Ken Bannister,300000.0,568669.0,1991,1992
Jack Haley,300000.0,568669.0,1991,1992
Dave Corzine,300000.0,568669.0,1991,1992
Kevin Pritchard,288000.0,545922.0,1991,1992
Matt Bullard,275000.0,521280.0,1991,1992
Kenny Williams,275000.0,521280.0,1991,1992
Walter Palmer,275000.0,521280.0,1991,1992
Ian Lockhart,263000.0,498533.0,1991,1992
Marcus Liberty,260000.0,492847.0,1991,1992
Grant Long,252000.0,477682.0,1991,1992
John Shasky,250000.0,473891.0,1991,1992
Kelvin Upshaw,250000.0,473891.0,1991,1992
Mark Hughes,250000.0,473891.0,1991,1992
Cedric Ceballos,250000.0,473891.0,1991,1992
Andy Toolson,250000.0,473891.0,1991,1992
David Wingate,250000.0,473891.0,1991,1992
Haywoode Workman,250000.0,473891.0,1991,1992
Delaney Rudd,240000.0,454935.0,1991,1992
David Benoit,230000.0,435980.0,1991,1992
Jim Paxson,225000.0,426502.0,1991,1992
Rodney Monroe,217000.0,411337.0,1991,1992
Bimbo Coles,212000.0,401860.0,1991,1992
Anthony Mason,210000.0,398068.0,1991,1992
Randy Brown,210000.0,398068.0,1991,1992
Keith Askins,202000.0,382904.0,1991,1992
Alan Ogg,202000.0,382904.0,1991,1992
Jimmy Oliver,200000.0,379113.0,1991,1992
Myron Brown,200000.0,379113.0,1991,1992
Tom Garrick,200000.0,379113.0,1991,1992
Tony Massenburg,200000.0,379113.0,1991,1992
Mike Iuzzolino,185000.0,350679.0,1991,1992
Mark Randall,180000.0,341201.0,1991,1992
LeRon Ellis,180000.0,341201.0,1991,1992
Jawann Oldham,175000.0,331724.0,1991,1992
Greg Sutton,175000.0,331724.0,1991,1992
Tom Copa,160000.0,303290.0,1991,1992
Doug Lee,150000.0,284334.0,1991,1992
Lamont Strothers,150000.0,284334.0,1991,1992
Dave Feitl,135000.0,255901.0,1991,1992
Vincent Askew,135000.0,255901.0,1991,1992
Gary Leonard,130000.0,246423.0,1991,1992
A.J. Wynder,130000.0,246423.0,1991,1992
Anthony Frederick,130000.0,246423.0,1991,1992
Darnell Valentine,130000.0,246423.0,1991,1992
Donald Hodge,130000.0,246423.0,1991,1992
Bob McCann,130000.0,246423.0,1991,1992
Charles Thomas,130000.0,246423.0,1991,1992
Mario Elie,130000.0,246423.0,1991,1992
Sean Green,130000.0,246423.0,1991,1992
Elliot Perry,130000.0,246423.0,1991,1992
Lanard Copeland,130000.0,246423.0,1991,1992
Tony Brown,130000.0,246423.0,1991,1992
Keith Owens,130000.0,246423.0,1991,1992
Bobby Phills,130000.0,246423.0,1991,1992
Patrick Eddie,130000.0,246423.0,1991,1992
Bart Kofoed,130000.0,246423.0,1991,1992
Marty Conlon,130000.0,246423.0,1991,1992
Derek Strong,130000.0,246423.0,1991,1992
Robert Reid,130000.0,246423.0,1991,1992
Tharon Mayes,130000.0,246423.0,1991,1992
Ennis Whatley,130000.0,246423.0,1991,1992
Robert Pack,130000.0,246423.0,1991,1992
Donald Royal,130000.0,246423.0,1991,1992
Morlon Wiley,130000.0,246423.0,1991,1992
Corey Crowder,130000.0,246423.0,1991,1992
Isaac Austin,130000.0,246423.0,1991,1992
Andre Turner,130000.0,246423.0,1991,1992
Larry Stewart,130000.0,246423.0,1991,1992
Rory Sparrow,126000.0,238841.0,1991,1992
Paul Graham,125000.0,236945.0,1991,1992
Kennard Winchester,120000.0,227467.0,1991,1992
Chuck Nevitt,118000.0,223676.0,1991,1992
Dan Godfread,100000.0,189556.0,1991,1992
David Robinson,5720000.0,10517823.0,1992,1993
Michael Jordan,4000000.0,7355121.0,1992,1993
Hot Rod Williams,3786000.0,6961622.0,1992,1993
Vlade Divac,3633000.0,6680288.0,1992,1993
Robert Parish,3513000.0,6459635.0,1992,1993
Dominique Wilkins,3500000.0,6435731.0,1992,1993
Kevin McHale,3500000.0,6435731.0,1992,1993
Scottie Pippen,3425000.0,6297822.0,1992,1993
Reggie Lewis,3320000.0,6104750.0,1992,1993
Patrick Ewing,3300000.0,6067975.0,1992,1993
Reggie Miller,3211000.0,5904323.0,1992,1993
Benoit Benjamin,3175000.0,5838127.0,1992,1993
Hakeem Olajuwon,3170000.0,5828933.0,1992,1993
Danny Ferry,3143000.0,5779286.0,1992,1993
Sam Perkins,3047000.0,5602763.0,1992,1993
Shaquille O'Neal,3000000.0,5516340.0,1992,1993
Brad Daugherty,2923000.0,5374754.0,1992,1993
Derrick Coleman,2870000.0,5277299.0,1992,1993
Karl Malone,2854000.0,5247879.0,1992,1993
Chris Mullin,2844000.0,5229491.0,1992,1993
Larry Nance,2775000.0,5102615.0,1992,1993
Ralph Sampson,2685000.0,4937125.0,1992,1993
Jerome Kersey,2655000.0,4881961.0,1992,1993
Sam Bowie,2600000.0,4780828.0,1992,1993
Danny Manning,2600000.0,4780828.0,1992,1993
Larry Johnson,2540000.0,4670501.0,1992,1993
Magic Johnson,2500000.0,4596950.0,1992,1993
Bernard King,2500000.0,4596950.0,1992,1993
Jon Koncak,2450000.0,4505011.0,1992,1993
Kevin Willis,2425000.0,4459042.0,1992,1993
Charles Barkley,2420000.0,4449848.0,1992,1993
Terry Cummings,2407000.0,4425944.0,1992,1993
Alonzo Mourning,2400000.0,4413072.0,1992,1993
Dikembe Mutombo,2400000.0,4413072.0,1992,1993
Dennis Scott,2400000.0,4413072.0,1992,1993
Hersey Hawkins,2400000.0,4413072.0,1992,1993
Rony Seikaly,2382000.0,4379974.0,1992,1993
Kenny Anderson,2376000.0,4368942.0,1992,1993
Mahmoud Abdul-Rauf,2358000.0,4335843.0,1992,1993
Dennis Rodman,2350000.0,4321133.0,1992,1993
Wayman Tisdale,2333000.0,4289874.0,1992,1993
Larry Bird,2300000.0,4229194.0,1992,1993
Armen Gilliam,2300000.0,4229194.0,1992,1993
Pervis Ellison,2300000.0,4229194.0,1992,1993
Isiah Thomas,2272000.0,4177708.0,1992,1993
Steve Smith,2252000.0,4140933.0,1992,1993
Moses Malone,2230000.0,4100480.0,1992,1993
Ron Harper,2220000.0,4082092.0,1992,1993
Kevin Duckworth,2213000.0,4069220.0,1992,1993
Bill Cartwright,2200000.0,4045316.0,1992,1993
Terry Porter,2200000.0,4045316.0,1992,1993
John Stockton,2200000.0,4045316.0,1992,1993
Gary Payton,2183000.0,4014057.0,1992,1993
Chuck Person,2156000.0,3964410.0,1992,1993
Otis Thorpe,2102000.0,3865116.0,1992,1993
Christian Laettner,2100000.0,3861438.0,1992,1993
Willie Anderson,2075000.0,3815469.0,1992,1993
Derek Harper,2069000.0,3804436.0,1992,1993
Mike Sanders,2010000.0,3695948.0,1992,1993
Rex Chapman,2004000.0,3684915.0,1992,1993
John Salley,2002000.0,3681238.0,1992,1993
Rik Smits,2000000.0,3677560.0,1992,1993
LaSalle Thompson,2000000.0,3677560.0,1992,1993
Ricky Pierce,2000000.0,3677560.0,1992,1993
Blair Rasmussen,1988000.0,3655495.0,1992,1993
Kenny Smith,1983000.0,3646301.0,1992,1993
Jeff Malone,1980000.0,3640785.0,1992,1993
Billy Owens,1962000.0,3607686.0,1992,1993
Kendall Gill,1908000.0,3508392.0,1992,1993
Horace Grant,1900000.0,3493682.0,1992,1993
LaPhonso Ellis,1900000.0,3493682.0,1992,1993
Stanley Roberts,1900000.0,3493682.0,1992,1993
Johnny Dawkins,1900000.0,3493682.0,1992,1993
Tom Chambers,1885000.0,3466100.0,1992,1993
Xavier McDaniel,1869000.0,3436680.0,1992,1993
Sherman Douglas,1869000.0,3436680.0,1992,1993
James Worthy,1850000.0,3401743.0,1992,1993
Kevin Johnson,1850000.0,3401743.0,1992,1993
Buck Williams,1850000.0,3401743.0,1992,1993
Doug Smith,1845000.0,3392549.0,1992,1993
Cliff Robinson,1805000.0,3318998.0,1992,1993
Fat Lever,1802000.0,3313482.0,1992,1993
Sean Elliott,1802000.0,3313482.0,1992,1993
Frank Brickowski,1800000.0,3309804.0,1992,1993
Jay Humphries,1800000.0,3309804.0,1992,1993
Mark Jackson,1790000.0,3291416.0,1992,1993
Micheal Williams,1775000.0,3263835.0,1992,1993
A.C. Green,1750000.0,3217865.0,1992,1993
Charles Shackleford,1720000.0,3162702.0,1992,1993
Sleepy Floyd,1700000.0,3125926.0,1992,1993
Mark Price,1690000.0,3107538.0,1992,1993
Manute Bol,1650000.0,3033987.0,1992,1993
Jeff Hornacek,1646000.0,3026632.0,1992,1993
Harvey Grant,1625000.0,2988018.0,1992,1993
Drazen Petrovic,1615000.0,2969630.0,1992,1993
Felton Spencer,1610000.0,2960436.0,1992,1993
Danny Schayes,1600000.0,2942048.0,1992,1993
Luc Longley,1590000.0,2923660.0,1992,1993
Glen Rice,1552000.0,2853787.0,1992,1993
Vernon Maxwell,1542000.0,2835399.0,1992,1993
Terry Davis,1537000.0,2826205.0,1992,1993
Chris Morris,1510000.0,2776558.0,1992,1993
Sam Vincent,1510000.0,2776558.0,1992,1993
Sarunas Marciulionis,1500000.0,2758170.0,1992,1993
Rolando Blackman,1500000.0,2758170.0,1992,1993
Lionel Simmons,1464000.0,2691974.0,1992,1993
Mike Gminski,1415000.0,2601874.0,1992,1993
Brian Shaw,1413000.0,2598196.0,1992,1993
Stacey King,1400000.0,2574292.0,1992,1993
Tyrone Hill,1400000.0,2574292.0,1992,1993
Detlef Schrempf,1393000.0,2561420.0,1992,1993
Michael Cage,1390000.0,2555904.0,1992,1993
Tony Campbell,1383000.0,2543033.0,1992,1993
Clyde Drexler,1378000.0,2533839.0,1992,1993
Vern Fleming,1360000.0,2500741.0,1992,1993
Mark Aguirre,1351000.0,2484192.0,1992,1993
Scott Skiles,1348000.0,2478675.0,1992,1993
Joe Dumars,1339000.0,2462126.0,1992,1993
Terry Mills,1337000.0,2458449.0,1992,1993
Mark Eaton,1333000.0,2451094.0,1992,1993
Danny Ainge,1330000.0,2445577.0,1992,1993
Todd Day,1325000.0,2436383.0,1992,1993
Bill Laimbeer,1319000.0,2425351.0,1992,1993
Spud Webb,1317000.0,2421673.0,1992,1993
Michael Adams,1309000.0,2406963.0,1992,1993
Sidney Green,1288000.0,2368349.0,1992,1993
Alton Lister,1283000.0,2359155.0,1992,1993
Alvin Robertson,1283000.0,2359155.0,1992,1993
Ken Norman,1275000.0,2344444.0,1992,1993
Doug West,1275000.0,2344444.0,1992,1993
Walt Williams,1275000.0,2344444.0,1992,1993
Mike Brown,1275000.0,2344444.0,1992,1993
Grant Long,1258000.0,2313185.0,1992,1993
Roy Hinson,1250000.0,2298475.0,1992,1993
James Edwards,1250000.0,2298475.0,1992,1993
Charles Smith,1250000.0,2298475.0,1992,1993
J.R. Reid,1250000.0,2298475.0,1992,1993
Tom Gugliotta,1250000.0,2298475.0,1992,1993
Antoine Carr,1233000.0,2267216.0,1992,1993
Mark Macon,1228000.0,2258022.0,1992,1993
Rumeal Robinson,1225000.0,2252505.0,1992,1993
Jim Petersen,1221000.0,2245150.0,1992,1993
Travis Mays,1200000.0,2206536.0,1992,1993
Kevin Gamble,1200000.0,2206536.0,1992,1993
Chris Dudley,1200000.0,2206536.0,1992,1993
John Paxson,1200000.0,2206536.0,1992,1993
Rod Strickland,1200000.0,2206536.0,1992,1993
Johnny Newman,1175000.0,2160566.0,1992,1993
Derrick McKey,1162000.0,2136662.0,1992,1993
Joe Kleine,1150000.0,2114597.0,1992,1993
Ed Pinckney,1150000.0,2114597.0,1992,1993
Stacey Augmon,1138000.0,2092531.0,1992,1993
Gary Grant,1128000.0,2074144.0,1992,1993
Orlando Woolridge,1108000.0,2037368.0,1992,1993
Loy Vaught,1100000.0,2022658.0,1992,1993
Byron Scott,1100000.0,2022658.0,1992,1993
Eddie Johnson,1100000.0,2022658.0,1992,1993
Kurt Rambis,1100000.0,2022658.0,1992,1993
Mark Bryant,1100000.0,2022658.0,1992,1993
Tyrone Corbin,1100000.0,2022658.0,1992,1993
Terry Catledge,1086000.0,1996915.0,1992,1993
Rodney McCray,1075000.0,1976688.0,1992,1993
Craig Ehlo,1075000.0,1976688.0,1992,1993
Greg Anthony,1067000.0,1961978.0,1992,1993
Charles Oakley,1050000.0,1930719.0,1992,1993
George McCloud,1040000.0,1912331.0,1992,1993
Andrew Lang,1040000.0,1912331.0,1992,1993
Mitch Richmond,1036000.0,1904976.0,1992,1993
Dave Jamerson,1034000.0,1901298.0,1992,1993
Bison Dele,1011000.0,1859006.0,1992,1993
Adam Keefe,1000000.0,1838780.0,1992,1993
Thurl Bailey,1000000.0,1838780.0,1992,1993
Mark West,1000000.0,1838780.0,1992,1993
Dale Ellis,1000000.0,1838780.0,1992,1993
Robert Horry,997000.0,1833263.0,1992,1993
Reggie Williams,985000.0,1811198.0,1992,1993
Ron Anderson,950000.0,1746841.0,1992,1993
Duane Causwell,950000.0,1746841.0,1992,1993
Victor Alexander,942000.0,1732131.0,1992,1993
Randy White,930000.0,1710065.0,1992,1993
William Bedford,925000.0,1700871.0,1992,1993
Vinny Del Negro,920000.0,1691677.0,1992,1993
Harold Miner,912000.0,1676967.0,1992,1993
John Battle,910000.0,1673290.0,1992,1993
Chris Gatling,910000.0,1673290.0,1992,1993
Jerry Reynolds,910000.0,1673290.0,1992,1993
Jerrod Mustaf,904000.0,1662257.0,1992,1993
Gerald Glass,903000.0,1660418.0,1992,1993
Anthony Bowie,900000.0,1654902.0,1992,1993
Tim Perry,900000.0,1654902.0,1992,1993
Doc Rivers,895000.0,1645708.0,1992,1993
Lester Conner,890000.0,1636514.0,1992,1993
Charles Jones,875000.0,1608932.0,1992,1993
Fred Roberts,866000.0,1592383.0,1992,1993
Dee Brown,865000.0,1590544.0,1992,1993
Bo Kimble,865000.0,1590544.0,1992,1993
Tom Hammonds,850000.0,1562963.0,1992,1993
Bryant Stith,850000.0,1562963.0,1992,1993
Olden Polynice,850000.0,1562963.0,1992,1993
Stojko Vrankovic,831000.0,1528026.0,1992,1993
Duane Ferrell,825000.0,1516993.0,1992,1993
Willie Burton,802000.0,1474701.0,1992,1993
Jayson Williams,800000.0,1471024.0,1992,1993
Kevin Brooks,800000.0,1471024.0,1992,1993
Carl Herrera,800000.0,1471024.0,1992,1993
Pooh Richardson,800000.0,1471024.0,1992,1993
John Williams,800000.0,1471024.0,1992,1993
Nick Anderson,800000.0,1471024.0,1992,1993
Clarence Weatherspoon,800000.0,1471024.0,1992,1993
Ed Nealy,800000.0,1471024.0,1992,1993
Sedale Threatt,796000.0,1463669.0,1992,1993
Malik Sealy,790000.0,1452636.0,1992,1993
Ledell Eackles,780000.0,1434248.0,1992,1993
Greg Kite,775000.0,1425054.0,1992,1993
Anthony Bonner,763000.0,1402989.0,1992,1993
Alec Kessler,762000.0,1401150.0,1992,1993
LaBradford Smith,760000.0,1397473.0,1992,1993
Winston Garland,759000.0,1395633.0,1992,1993
Dell Curry,750000.0,1379085.0,1992,1993
Kevin Edwards,750000.0,1379085.0,1992,1993
Nate McMillan,750000.0,1379085.0,1992,1993
Darrell Walker,735000.0,1351503.0,1992,1993
Dan Majerle,735000.0,1351503.0,1992,1993
Tracy Murray,725000.0,1333115.0,1992,1993
Dino Radja,711000.0,1307372.0,1992,1993
Muggsy Bogues,700000.0,1287146.0,1992,1993
Anthony Peeler,700000.0,1287146.0,1992,1993
Eric Murdock,700000.0,1287146.0,1992,1993
Brad Sellers,700000.0,1287146.0,1992,1993
Jeff Turner,700000.0,1287146.0,1992,1993
Tim Hardaway,690000.0,1268758.0,1992,1993
Terrell Brandon,682000.0,1254048.0,1992,1993
Mookie Blaylock,660000.0,1213595.0,1992,1993
Tim McCormick,660000.0,1213595.0,1992,1993
Rick Fox,650000.0,1195207.0,1992,1993
Michael Smith,650000.0,1195207.0,1992,1993
Donald Hodge,650000.0,1195207.0,1992,1993
Greg Dreiling,650000.0,1195207.0,1992,1993
Bimbo Coles,650000.0,1195207.0,1992,1993
Shawn Kemp,650000.0,1195207.0,1992,1993
Pete Chilcutt,630000.0,1158431.0,1992,1993
Will Perdue,625000.0,1149237.0,1992,1993
Scott Williams,613000.0,1127172.0,1992,1993
Mario Elie,608000.0,1117978.0,1992,1993
Tom Tolbert,606000.0,1114300.0,1992,1993
Larry Krystkowiak,605000.0,1112462.0,1992,1993
Maurice Cheeks,600000.0,1103268.0,1992,1993
Bob Hansen,600000.0,1103268.0,1992,1993
Scott Hastings,600000.0,1103268.0,1992,1993
John Starks,600000.0,1103268.0,1992,1993
Rich King,600000.0,1103268.0,1992,1993
Kenny Gattison,598000.0,1099590.0,1992,1993
Hubert Davis,588000.0,1081202.0,1992,1993
Brad Lohaus,583000.0,1072008.0,1992,1993
Sam Mitchell,575000.0,1057298.0,1992,1993
Elden Campbell,575000.0,1057298.0,1992,1993
Anthony Cook,570000.0,1048104.0,1992,1993
Todd Lichti,565180.0,1039241.0,1992,1993
Dale Davis,559000.0,1027878.0,1992,1993
Tate George,551000.0,1013167.0,1992,1993
John Bagley,550000.0,1011329.0,1992,1993
Latrell Sprewell,550000.0,1011329.0,1992,1993
Jeff Grayer,550000.0,1011329.0,1992,1993
Steve Kerr,550000.0,1011329.0,1992,1993
Buck Johnson,550000.0,1011329.0,1992,1993
BJ Armstrong,540000.0,992941.0,1992,1993
Rafael Addison,522000.0,959843.0,1992,1993
Lee Mayberry,520000.0,956165.0,1992,1993
Oliver Miller,517000.0,950649.0,1992,1993
Les Jepsen,504000.0,926745.0,1992,1993
Paul Graham,500000.0,919390.0,1992,1993
Alaa Abdelnaby,500000.0,919390.0,1992,1993
Rick Mahorn,500000.0,919390.0,1992,1993
Gerald Wilkins,500000.0,919390.0,1992,1993
Byron Houston,500000.0,919390.0,1992,1993
Matt Bullard,500000.0,919390.0,1992,1993
Scott Brooks,500000.0,919390.0,1992,1993
Tree Rollins,500000.0,919390.0,1992,1993
Tod Murphy,500000.0,919390.0,1992,1993
Randy Woods,500000.0,919390.0,1992,1993
Anthony Avent,500000.0,919390.0,1992,1993
Jon Barry,500000.0,919390.0,1992,1993
Dana Barros,500000.0,919390.0,1992,1993
Eddie Lee Wilkins,500000.0,919390.0,1992,1993
Kenny Payne,500000.0,919390.0,1992,1993
Tim Kempton,500000.0,919390.0,1992,1993
Dave Johnson,500000.0,919390.0,1992,1993
Larry Smith,500000.0,919390.0,1992,1993
Larry Stewart,500000.0,919390.0,1992,1993
Lance Blanks,490000.0,901002.0,1992,1993
Henry James,477000.0,877098.0,1992,1993
Blue Edwards,475000.0,873420.0,1992,1993
Negele Knight,469000.0,862387.0,1992,1993
Don MacLean,463000.0,851355.0,1992,1993
Brian Oliver,456000.0,838483.0,1992,1993
Tony Smith,450000.0,827451.0,1992,1993
Greg Foster,439000.0,807224.0,1992,1993
Elmore Spencer,438000.0,805385.0,1992,1993
Herb Williams,430000.0,790675.0,1992,1993
Jim Les,413000.0,759416.0,1992,1993
A.J. English,406000.0,746544.0,1992,1993
Craig Hodges,400000.0,735512.0,1992,1993
Isaac Austin,400000.0,735512.0,1992,1993
Jack Haley,390000.0,717124.0,1992,1993
Sean Rooks,375000.0,689542.0,1992,1993
Jud Buechler,375000.0,689542.0,1992,1993
David Wood,375000.0,689542.0,1992,1993
Marcus Liberty,360000.0,661960.0,1992,1993
Sean Green,355000.0,652767.0,1992,1993
Trent Tucker,350000.0,643573.0,1992,1993
Cedric Ceballos,350000.0,643573.0,1992,1993
Mitchell Wiggins,335000.0,615991.0,1992,1993
Kenny Williams,325000.0,597603.0,1992,1993
Marlon Maxey,325000.0,597603.0,1992,1993
Randy Wittman,300000.0,551634.0,1992,1993
Chris Corchiani,300000.0,551634.0,1992,1993
David Benoit,300000.0,551634.0,1992,1993
Brent Price,283000.0,520374.0,1992,1993
Gundars Vetra,275000.0,505664.0,1992,1993
Reggie Smith,275000.0,505664.0,1992,1993
Anthony Mason,273000.0,501987.0,1992,1993
Greg Grant,270000.0,496470.0,1992,1993
Jeff Sanders,250000.0,459695.0,1992,1993
Morlon Wiley,250000.0,459695.0,1992,1993
